device_name,network_count,duration,has_monitors,is_merged,multithreading_type,is_recompile,last_run_time,compilation_time,binary_run_time,neurongroup_stateupdater,neurongroup_thresholder,neurongroup_resetter,synapses_pre,synapses_pre_push_spikes,spikemonitor,statemonitor,sum_ratemonitors,total_run_time
cuda_standalone,2,1.0,False,True,GPU,False,0.856986,8.556715726852417,13.036248922348022,0.445536,0.091196,0.061973,0.162522,0.013135,0.0,0.0,0.0,23.54148769378662
cuda_standalone,2,1.0,False,True,GPU,False,0.867797,8.617142915725708,13.007681131362915,0.453727,0.088488,0.065568,0.164208,0.012823,0.0,0.0,0.0,23.612358331680298
cuda_standalone,4,1.0,False,True,GPU,False,0.947011,8.652250289916992,26.589802265167236,0.4738,0.090064,0.063424,0.222975,0.013071,0.0,0.0,0.0,37.57043409347534
cuda_standalone,4,1.0,False,True,GPU,False,0.9479,8.867565870285034,27.671260356903076,0.47182,0.090581,0.062961,0.224827,0.013191,0.0,0.0,0.0,38.52982139587402
cuda_standalone,4,1.0,False,True,GPU,False,0.959185,8.78696584701538,27.509355068206787,0.47397,0.094639,0.066335,0.22733,0.012873,0.0,0.0,0.0,38.63152098655701
cuda_standalone,8,1.0,False,True,GPU,False,1.08992,8.725110292434692,60.2249059677124,0.51235,0.088884,0.062513,0.331187,0.012577,0.0,0.0,0.0,70.96254277229309
cuda_standalone,8,1.0,False,True,GPU,False,1.07284,8.722233295440674,66.40392088890076,0.498412,0.088513,0.061833,0.32676,0.013081,0.0,0.0,0.0,77.40647006034851
cuda_standalone,8,1.0,False,True,GPU,False,1.0784,8.726051092147827,60.969311475753784,0.505406,0.088285,0.061822,0.327411,0.012875,0.0,0.0,0.0,71.94266510009766
cuda_standalone,16,1.0,False,True,GPU,False,1.71727,10.195972442626953,145.0671923160553,0.930011,0.094674,0.062798,0.534233,0.012908,0.0,0.0,0.0,157.53474354743958
cuda_standalone,16,1.0,False,True,GPU,False,1.68652,8.744307279586792,157.7082211971283,0.910551,0.094811,0.062884,0.522665,0.012919,0.0,0.0,0.0,169.565256357193
cuda_standalone,16,1.0,False,True,GPU,False,1.73352,8.768399238586426,128.24384117126465,0.931927,0.100773,0.066959,0.537819,0.013223,0.0,0.0,0.0,140.25241446495056
